,title,street,city,country_code,address_text,marker_icon,remote,company_name,company_url,company_size,experience_level,salary_from,salary_to,salary_currency,latitude,longitude,employment_type,published_at,remote_interview,id,company_logo_url,skills,.NET,Design,-,Network,REST API,Embeded,Cloud,Database,Android,IT,Soft Skills,Scrum master,Mobile,Common,JavaScript,DevOps,Software engineering,Testing,Automation,Shell Scripting,Backend,Data Science,Blockchain,C++,Client Service,Front-end,Civil Engineering,Developer,iOS,SQL,Python,PHP,Erlang,Scala,Git,Games,Golang,Google,Java,Web,Consultant,Project Manager,Analitics,CRM,Perl,R,Ruby,Rust,SAP,CSS,XML,Salesforce,API,Data,Excel,Vert.x
273,Remote Fullstack Python Developer,Ocean Drive,Miami Beach,US,"Ocean Drive, Miami Beach",python,True,EPC Network,https://epcnetwork.io,40,mid,10000.0,15000.0,pln,25.7779458,-80.1311819,b2b,2020-05-22T12:41:00.000Z,True,epc-network-remote-fullstack-python-developer,https://bucket.justjoin.it/offers/company_logos/thumb/a240250a8b5286a16482925bcb8fb42ce7f1c652.png?1590151236,"[{'name': 'ReactJS', 'level': 3}, {'name': 'Django', 'level': 4}, {'name': 'Python', 'level': 4}]",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
274,Node.js Developer,Czeczota 9,Warszawa,PL,"Czeczota 9, Warszawa",javascript,False,App'n'roll,https://appnroll.com/,50,mid,12000.0,18000.0,pln,52.1958437,21.0173153,b2b,2020-05-22T12:40:00.000Z,True,app-n-roll-nodejs-developer,https://bucket.justjoin.it/offers/company_logos/thumb/b8346971890c32eb66e81043509ab2f50c3362b2.png?1580848376,"[{'name': 'GraphQL', 'level': 3}, {'name': 'TypeScript', 'level': 4}, {'name': 'Node.js Express', 'level': 4}]",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
275,Android Developer,ul. Droga Dębińska 3a/3,Poznań,PL,"ul. Droga Dębińska 3a/3, Poznań",mobile,False,AppUnite,https://appunite.com,80+,mid,6000.0,9000.0,pln,52.3977779,16.935533,b2b,2020-05-22T12:39:00.000Z,True,appunite-android-developer,https://bucket.justjoin.it/offers/company_logos/thumb/e02fb17ea1a06fc3027b84c266dafa0c99685776.png?1571241426,"[{'name': 'Kotlin', 'level': 3}, {'name': 'Android Studio', 'level': 3}, {'name': 'Android SDK', 'level': 3}]",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
276,Technical Project Manager,al. Jana Pawła II 43a,Kraków,PL,"al. Jana Pawła II 43a, Kraków",pm,False,Ailleron SA,https://ailleron.com,600+,mid,,,,50.0746352,19.9988927,b2b,2020-05-22T12:32:30.183Z,True,ailleron-sa-technical-project-manager,https://bucket.justjoin.it/offers/company_logos/thumb/7e8022ca70eaf599a689e93c1ab1d84e23cfb36d.png?1590150677,"[{'name': 'Project Management', 'level': 4}]",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
277,Senior Java Developer,Strzegomska,Wrocław,PL,"Strzegomska, Wrocław",java,False,Core Services Sp. z o.o.,http://www.coreservices.pl,200+,senior,14000.0,17000.0,pln,51.1141868,16.9783302,b2b,2020-05-22T12:17:00.000Z,True,core-services-sp-z-o-o-senior-java-developer,https://bucket.justjoin.it/offers/company_logos/thumb/7330bff455647cebd46e4d904d0b2b1c8de4b80d.jpg?1590149677,"[{'name': 'Spring', 'level': 4}, {'name': 'J2EE', 'level': 4}, {'name': 'Java', 'level': 5}]",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
278,Analityk Systemowy,80394,Gdańsk,PL,"80394, Gdańsk",analytics,False,ManpowerGroup,http://www.experis.pl,4000,mid,15000.0,17000.0,pln,54.4037314,18.5824464,b2b,2020-05-22T12:08:00.000Z,True,manpowergroup-analityk-systemowy-gdansk,https://bucket.justjoin.it/offers/company_logos/thumb/64db68116d1c0e49da2087d24ed9a0b10d087e16.png?1590149292,"[{'name': 'UML', 'level': 4}, {'name': 'JIRA', 'level': 4}]",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
279,QA Specialist with automation experience,Aleje Jerozolimskie,Warszawa,PL,"Aleje Jerozolimskie, Warszawa",java,False,ASTEK Polska,http://astek.pl/,800,mid,10500.0,12600.0,pln,52.2072628,20.945304,b2b,2020-05-22T12:08:00.000Z,True,astek-polska-qa-specialist-with-automation-experience,https://bucket.justjoin.it/offers/company_logos/thumb/7806a0e39711923a71a989d46da3f8d6da859c62.png?1590149300,"[{'name': 'Selenium WebDriver', 'level': 3}, {'name': 'Java', 'level': 3}, {'name': 'JIRA', 'level': 4}]",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
280,FullStack Developer,Wróbla 33,Warszawa,PL,"Wróbla 33, Warszawa",javascript,False,GENESISMOBO,https://genesismobo.com/,30+,junior,8000.0,14000.0,pln,52.176355,21.032055,b2b,2020-05-22T12:05:12.992Z,True,genesismobo-full-stack-developer,https://bucket.justjoin.it/offers/company_logos/thumb/2ddd60e5d1a3b4932ccb3d3c8798ee43322bc342.png?1571923168,"[{'name': 'TypeScript', 'level': 3}, {'name': 'Angular', 'level': 3}, {'name': 'JavaScript', 'level': 3}]",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
281,.Net Developer,40142,Katowice,PL,"40142, Katowice",net,False,ManpowerGroup,http://www.experis.pl,4000,mid,14000.0,16000.0,pln,50.2814874,19.0174994,b2b,2020-05-22T12:02:00.000Z,True,manpowergroup-net-developer-katowice,https://bucket.justjoin.it/offers/company_logos/thumb/826eece8895051c0d8e5981c67aa3c8abdaab5ed.png?1590148952,"[{'name': 'SQL', 'level': 3}, {'name': 'WPF', 'level': 3}, {'name': '.Net', 'level': 3}]",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
282,Laravel Full Stack Developer,ul. Sienkiewicza 82,Białystok,PL,"ul. Sienkiewicza 82, Białystok",php,False,Polcode,http://www.polcode.com,130+,mid,6000.0,12000.0,pln,53.1388238,23.170526,b2b,2020-05-22T12:00:07.340Z,True,polcode-laravel-full-stack-developer-bialystok,https://bucket.justjoin.it/offers/company_logos/thumb/a5869c96e3ed54101c3f2df09395a2d9dc5a7f52.png?1568384035,"[{'name': 'Laravel', 'level': 4}, {'name': 'English', 'level': 4}, {'name': 'CSS / HTML', 'level': 4}]",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
283,.NET Developer,Sobieskiego 11,Katowice,PL,"Sobieskiego 11, Katowice",net,False,KLDiscovery Ontrack,http://kldiscovery.com,1000,mid,7000.0,8000.0,pln,50.2648919,19.0237815,permanent,2020-05-22T12:00:07.340Z,True,kldiscovery-ontrack-net-developer,https://bucket.justjoin.it/offers/company_logos/thumb/9823cc2105caabb6707e712ca4f4a108d7df0f10.jpg?1587554220,"[{'name': 'ASP.NET MVC', 'level': 3}, {'name': 'Angular 2+', 'level': 3}, {'name': '.NET C#', 'level': 3}]",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
284,.NET Developer,Piłsudskiego 3,Łódź,PL,"Piłsudskiego 3, Łódź",net,False,Vistex Poland-CEE,http://www.vistex.com,140,senior,8000.0,16000.0,pln,51.7590112,19.459287,permanent,2020-05-22T12:00:07.340Z,True,vistex-poland-cee-net-developer,https://bucket.justjoin.it/offers/company_logos/thumb/a2a6d671ae2aeb9f8bfdcde306cd7964163c75cc.png?1558522004,"[{'name': 'Microsoft Visual Studio', 'level': 4}, {'name': 'SQL', 'level': 5}, {'name': 'ASP.NET MVC', 'level': 5}]",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
285,Ruby/RoR Software Engineer,Grabiszyńska 251a,Wrocław,PL,"Grabiszyńska 251a, Wrocław",ruby,False,ANIXE,http://www.anixe.pl,150-200,mid,7000.0,14000.0,pln,51.096747,16.985475,permanent,2020-05-22T12:00:07.340Z,False,anixe-ruby-ror-software-engineer,https://bucket.justjoin.it/offers/company_logos/thumb/5a8f831016350f33339cd07e676d5f0852fedfe3.png?1559551670,"[{'name': 'SQL', 'level': 1}, {'name': 'MongoDB', 'level': 1}, {'name': 'Ruby', 'level': 4}]",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
286,Quality Assurance Engineer,Piłsudskiego 3,Łódź,PL,"Piłsudskiego 3, Łódź",testing,False,Vistex Poland-CEE,http://www.vistex.com,140,senior,7000.0,14000.0,pln,51.7590112,19.459287,permanent,2020-05-22T12:00:07.340Z,True,vistex-poland-cee-quality-assurance-engineer,https://bucket.justjoin.it/offers/company_logos/thumb/a6347e42c52bc128c8c53f5c7cf7b5156d2dd3b8.png?1558531276,"[{'name': '.Net', 'level': 1}, {'name': 'English', 'level': 5}, {'name': 'SQL', 'level': 5}]",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
287,Full-stack Developer,Domaniewska,Warszawa,PL,"Domaniewska, Warszawa",net,False,Diverse Consulting Group,https://diversecg.pl/,200+,mid,16800.0,20100.0,pln,52.1833264,21.007074,b2b,2020-05-22T12:00:07.340Z,True,diverse-consulting-group-full-stack-developer-8212cd03-6771-415e-85b8-0365b00851e3,https://bucket.justjoin.it/offers/company_logos/thumb/1bc2a695a568e2f3092306ad8caa0b3b0429fff8.png?1589282635,"[{'name': 'CSS', 'level': 4}, {'name': '.NET Core', 'level': 4}, {'name': 'Angular', 'level': 4}]",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
288,Laravel Full Stack Developer,Grójecka 1/3,Warszawa,PL,"Grójecka 1/3, Warszawa",php,True,Polcode,http://www.polcode.com,130+,mid,6000.0,12000.0,pln,52.2234107,20.9881385,b2b,2020-05-22T12:00:07.340Z,True,polcode-magento-developer,https://bucket.justjoin.it/offers/company_logos/thumb/2a858ea9d9dca1fa866da8c35be11193c4109a0f.png?1515577670,"[{'name': 'Laravel', 'level': 4}, {'name': 'English', 'level': 4}, {'name': 'CSS / HTML', 'level': 4}]",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
289,Laravel Full Stack Developer,Starowiślna 13,Kraków,PL,"Starowiślna 13, Kraków",php,False,Polcode,http://www.polcode.com,130+,mid,6000.0,12000.0,pln,50.058044,19.943362,b2b,2020-05-22T12:00:07.340Z,True,polcode-laravel-full-stack-developer-krakow,https://bucket.justjoin.it/offers/company_logos/thumb/662f6f69d67817701db8fc304f0e7be48abe92a7.png?1562680556,"[{'name': 'Laravel', 'level': 4}, {'name': 'English', 'level': 4}, {'name': 'CSS / HTML', 'level': 4}]",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
290,Product Designer,Przyrynek 14,Warszawa,PL,"Przyrynek 14, Warszawa",ux,True,Survicate,http://www.survicate.com,25+,mid,6000.0,9000.0,pln,52.255024,21.00827,b2b,2020-05-22T12:00:07.340Z,True,survicate-product-designer,https://bucket.justjoin.it/offers/company_logos/thumb/d8fe46c48d4c83661564c845015458cb399ac689.png?1518447445,"[{'name': 'UXPin', 'level': 3}, {'name': 'Adobe XD', 'level': 3}, {'name': 'Photoshop / Sketch', 'level': 3}]",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
291,Laravel Full Stack Developer,Grzegorza Piramowicza 11/13,Łódź,PL,"Grzegorza Piramowicza 11/13, Łódź",php,False,Polcode,http://www.polcode.com,130+,mid,6000.0,12000.0,pln,51.7720533,19.4644654,b2b,2020-05-22T12:00:07.340Z,True,polcode-laravel-full-stack-developer,https://bucket.justjoin.it/offers/company_logos/thumb/512f4bc9bf87814c596faa8b55b4a453781296dc.png?1562680444,"[{'name': 'Laravel', 'level': 4}, {'name': 'English', 'level': 4}, {'name': 'CSS / HTML', 'level': 4}]",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
292,JavaScript Developer,Piłsudskiego 3,Łódź,PL,"Piłsudskiego 3, Łódź",javascript,False,Vistex Poland-CEE,http://www.vistex.com,140,senior,8000.0,16000.0,pln,51.7590112,19.459287,permanent,2020-05-22T12:00:07.340Z,True,vistex-poland-cee-javascript-developer-lodz,https://bucket.justjoin.it/offers/company_logos/thumb/2724831dec697811de25a606e2843d1365755c6d.png?1558530714,"[{'name': 'REST', 'level': 4}, {'name': 'English', 'level': 5}, {'name': 'JavaScript', 'level': 5}]",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
293,Senior Java Developer,Ogrodowa 58,Warszawa,PL,"Ogrodowa 58, Warszawa",java,False,Next Technology Professionals,https://nt-pro.pl/,15-20,senior,16000.0,24000.0,pln,52.2374065,20.9832783,b2b,2020-05-22T11:45:39.297Z,True,next-technology-professionals-senior-java-developer,https://bucket.justjoin.it/offers/company_logos/thumb/6b5a1f898bfffb7049fd9d44b452a5d0e3c98609.jpg?1590147911,"[{'name': 'Angular', 'level': 1}, {'name': 'JavaScript', 'level': 2}, {'name': 'Java', 'level': 5}]",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
294,Programista aplikacji mobilnych,Medyczna 13,Kraków,PL,"Medyczna 13, Kraków",mobile,False,Elte GPS Sp. z o.o.,http://www.eltegps.pl,80-120,mid,8000.0,13000.0,pln,50.0134319,19.9937259,permanent,2020-05-22T11:35:42.793Z,True,elte-gps-sp-z-o-o-programista-aplikacji-mobilnych,https://bucket.justjoin.it/offers/company_logos/thumb/70f6c3f42882ff560adb0b7df64af294f8219de8.png?1582630918,"[{'name': 'Swift', 'level': 4}, {'name': 'Kotlin', 'level': 4}, {'name': 'Java', 'level': 4}]",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
295,Full Stack .NET Dev (WPF/Core/Angular),Taśmowa 7,Warszawa,PL,"Taśmowa 7, Warszawa",net,False,ITLT,http://www.itlt.pl,100,senior,20000.0,22000.0,pln,52.1798825,20.9896461,b2b,2020-05-22T11:25:00.000Z,True,itlt-full-stack-net-dev-wpf-core-angular,https://bucket.justjoin.it/offers/company_logos/thumb/00dc4742fd9941e5e4203b2405e0ace71328ecaf.jpg?1590146720,"[{'name': 'Angular 2+', 'level': 3}, {'name': '.NET Core', 'level': 3}, {'name': 'WPF', 'level': 3}]",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
296,Blockchain Developer/Architect,Francuska 182,Katowice,PL,"Francuska 182, Katowice",other,True,LEOCODE,https://leocode.com/,50,senior,16000.0,24000.0,pln,50.232139,19.0289229,b2b,2020-05-22T11:00:07.456Z,True,leocode-blockchain-developer-architect,https://bucket.justjoin.it/offers/company_logos/thumb/5fcd418a8f63b029b8d7499321dd2164265f1fa5.png?1587121601,"[{'name': '.Net', 'level': 3}, {'name': 'Java', 'level': 3}, {'name': 'Blockchain', 'level': 4}]",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
297,Senior Test Java Developer,Francuska 46,Katowice,PL,"Francuska 46, Katowice",java,False,Rockwell Automation Sp.z o.o.,https://www.rockwellautomation.com,23000,senior,,,pln,50.2467268,19.0263122,permanent,2020-05-22T11:00:07.456Z,True,rockwell-automation-sp-z-o-o-senior-test-java-developer,https://bucket.justjoin.it/offers/company_logos/thumb/55cae36dd1463b9045df5a0a3603754979d9b3ff.png?1587552638,"[{'name': 'JAVA SCRIPT', 'level': 5}, {'name': 'Java Swing', 'level': 5}, {'name': 'Java EE', 'level': 5}]",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
298,Inżynier DevOps,Perkuna 47,Warszawa,PL,"Perkuna 47, Warszawa",devops,False,Exatel,http://exatel.pl,400+,mid,13000.0,17000.0,pln,52.2316938,21.1038646,permanent,2020-05-22T11:00:07.456Z,True,exatel-inzynier-devops-1c2844ec-9d64-4a42-9ec6-414385350ad1,https://bucket.justjoin.it/offers/company_logos/thumb/6374b6fd0c92d4d59d189e132ec400063f6df7fd.png?1584002324,"[{'name': 'Ansible', 'level': 4}, {'name': 'Docker / Kubernetes / Swarm', 'level': 4}, {'name': 'Linux', 'level': 5}]",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
299,DevOps Engineer,ul. Wąwozowa 18,Warszawa,PL,"ul. Wąwozowa 18, Warszawa",devops,False,9livesdata,http://www.9livesdata.com,60-100,senior,16000.0,21000.0,pln,52.1320927,21.0643845,b2b,2020-05-22T11:00:07.456Z,True,9livesdata-devops-engineer-warszawa,https://bucket.justjoin.it/offers/company_logos/thumb/7deb075401e690ac10d68b359963434fa56e82fe.jpg?1587380921,"[{'name': 'Docker', 'level': 4}, {'name': 'Jenkins', 'level': 4}, {'name': 'Cloud', 'level': 4}]",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
300,Automation Tester,Center,Wrocław,PL,"Center, Wrocław",testing,False,ITDS Polska Sp. z o.o.,http://ITDS Polska Sp. z o.o.,200+,mid,10000.0,16000.0,pln,51.111261,17.026598,b2b,2020-05-22T11:00:07.456Z,False,itds-polska-sp-z-o-o-automation-tester,https://bucket.justjoin.it/offers/company_logos/thumb/ada86e389d128a429d05d108c07ebd6bd3e151d1.png?1558021103,"[{'name': 'Selenium', 'level': 4}, {'name': 'Test Automation', 'level': 4}, {'name': 'SQL', 'level': 4}]",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
301,Test Automation Engineer,ul. Wąwozowa 18,Warszawa,PL,"ul. Wąwozowa 18, Warszawa",javascript,False,9livesdata,http://www.9livesdata.com,60-100,mid,12000.0,17000.0,pln,52.1320927,21.0643845,b2b,2020-05-22T11:00:07.456Z,True,9livesdata-test-automation-engineer,https://bucket.justjoin.it/offers/company_logos/thumb/fbd26e68137ab86814c861520f5f7f91a23633d0.jpg?1587379922,"[{'name': 'Test tools/automation', 'level': 4}, {'name': 'Test planning', 'level': 4}, {'name': 'Test coverage', 'level': 4}]",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
302,Lead Visual Designer,Wilcza 46,Warszawa,PL,"Wilcza 46, Warszawa",ux,False,.intent,https://withintent.com/,50+,senior,14000.0,18000.0,pln,52.2244084,21.0125712,b2b,2020-05-22T11:00:07.456Z,False,infullmobile-lead-visual-designer,https://bucket.justjoin.it/offers/company_logos/thumb/2659be0295e815e991f96757931156ee92fcc5c6.png?1589457620,"[{'name': 'English', 'level': 4}, {'name': 'Product design', 'level': 4}, {'name': 'UI', 'level': 5}]",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
303,Quality Assurance Specialist,Powstańców Warszawy 19,Sopot,PL,"Powstańców Warszawy 19, Sopot",testing,False,Blue Services SP. Z O.O.,http://www.bluemedia.pl,90,mid,7000.0,12000.0,pln,54.4468436,18.5671389,b2b,2020-05-22T11:00:07.456Z,True,blue-services-sp-z-o-o-quality-assurance-specialist,https://bucket.justjoin.it/offers/company_logos/thumb/fc500831890846dad42449c001168a14296d7f14.png?1564145426,"[{'name': 'Selenium', 'level': 4}, {'name': 'Test Automation', 'level': 4}, {'name': 'Manual Testing', 'level': 5}]",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
304,DevOps Engineer,Żeligowskiego 8/10,Łódź,PL,"Żeligowskiego 8/10, Łódź",devops,False,Liki Mobile Solutions,https://likims.com/,45-55,senior,7000.0,12000.0,pln,51.7719581,19.4382993,b2b,2020-05-22T11:00:07.456Z,True,liki-mobile-solutions-devops-engineer,https://bucket.justjoin.it/offers/company_logos/thumb/9d0eff1b957ae78020c130675f5f288c6a909e0a.png?1588070557,"[{'name': 'English', 'level': 4}, {'name': 'AWS', 'level': 4}, {'name': 'Kubernetes', 'level': 4}]",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
305,Scrum Master,Tischnera,Kraków,PL,"Tischnera, Kraków",pm,False,Branchspace sp. z o.o.,http://branchspace.com/,30+,mid,10000.0,16000.0,pln,50.0284656,19.9385968,b2b,2020-05-22T11:00:07.456Z,True,branchspace-sp-z-o-o-scrum-master,https://bucket.justjoin.it/offers/company_logos/thumb/f88a7b54c2543714826acb3a23b5952eb9628bfc.png?1588935929,"[{'name': 'Communication Skills', 'level': 4}, {'name': 'Agile', 'level': 4}, {'name': 'Scrum', 'level': 4}]",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
306,Principal QA Engineer,ul. Wąwozowa 18,Warszawa,PL,"ul. Wąwozowa 18, Warszawa",testing,False,9livesdata,http://www.9livesdata.com,60-100,senior,16000.0,20000.0,pln,52.1320927,21.0643845,b2b,2020-05-22T11:00:07.456Z,True,9livesdata-principal-qa-engineer,https://bucket.justjoin.it/offers/company_logos/thumb/1b80938ce5fd21c6236be1071d3589fb2cbb6de7.jpg?1587378987,"[{'name': 'Test planning', 'level': 4}, {'name': 'Test coverage', 'level': 4}, {'name': 'QA Leadership', 'level': 4}]",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
307,Test Automation Engineer,Łużyczan,Lublin,PL,"Łużyczan, Lublin",testing,True,Trimetis Services,http://www.trimetis.com,50,mid,10000.0,14500.0,pln,51.2533289,22.4961244,b2b,2020-05-22T11:00:07.456Z,True,trimetis-services-test-automation-engineers,https://bucket.justjoin.it/offers/company_logos/thumb/c1d590cd72b3f0ff6611b003fca12698cc9ffbd6.jpg?1589279954,"[{'name': 'software testing', 'level': 3}, {'name': 'Automated Testing', 'level': 3}, {'name': 'Agile', 'level': 3}]",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
308,Node.js Developer,Pawia 23,Kraków,PL,"Pawia 23, Kraków",javascript,False,Schibsted,http://www.schibsted.pl/,200,mid,10500.0,15000.0,pln,50.0678212,19.9451522,permanent,2020-05-22T11:00:07.456Z,True,schibsted-node-js-developer,https://bucket.justjoin.it/offers/company_logos/thumb/9182c13a71202dab9e0f7738b34a2010d94abd25.png?1583930357,"[{'name': 'Node.js', 'level': 3}, {'name': 'JavaScript', 'level': 3}]",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
